Date,USDPEN,Outright 3M,"ATM VOL MID, 3M",USSOC 3M,Tasa Efectiva 3M,Tasa Implicita 3M
2016-07-04,3.2855,3.3115,0.090275,0.004115,0.004121354315508752,-0.02704433349647528
2016-07-05,3.2845,3.3109,0.0897,0.004175,0.004181541033865699,-0.02746544007648255
2016-07-06,3.2825,3.3274,0.0904,0.004215,0.004221667015898101,-0.048894972396239855
2016-07-07,3.282,3.344,0.09054999999999999,0.00423,0.004236714569185951,-0.06819437718103605
2016-07-08,3.2825,3.358,0.091,0.004255,0.004261794200460134,-0.0830553673761637
2016-07-11,3.281,3.3525,0.09117499999999999,0.00419,0.004196588136208268,-0.07876905703975678
2016-07-12,3.2815,3.4012,0.091,0.004135,0.004141416254339392,-0.1299267175656893
2016-07-13,3.2805,3.3885,0.0911,0.004275,0.004281858243697867,-0.1177618657988736
2016-07-14,3.279,3.3825,0.09092499999999999,0.004345,0.004352084762602182,-0.11304735947900968
2016-07-15,3.278,3.3975,0.0909,0.004175,0.004181541033865699,-0.1298178524082344
2016-07-18,3.284,3.3825,0.092,0.0042049999999999995,0.004211635407653347,-0.10774986614817494
2016-07-19,3.302,3.376,0.0919,0.0042049999999999995,0.004211635407653347,-0.0809825177169119
2016-07-20,3.3155,3.3802,0.09230000000000001,0.0041849999999999995,0.004191572416637479,-0.07051344604275822
2016-07-21,3.3285,3.3808,0.092425,0.004215,0.004221667015898101,-0.05649128987902163
2016-07-22,3.3225,3.3615,0.092775,0.00421,0.0042166512023806835,-0.04158210422870989
2016-07-25,3.3735,3.3621,0.0935,0.004315,0.004321987232101421,0.018012995368597018
2016-07-26,3.358,3.343,0.09205,0.003935,0.003940810393463279,0.022081128382479775
2016-07-27,3.3523,3.336,0.09230000000000001,0.00391,0.003915736774442458,0.02368090509103782
2016-07-28,3.367,3.3357,0.09244999999999999,0.003915,0.003920751460673166,0.04213494059900613
2016-07-29,3.352,3.3314,0.09215,0.00391,0.003915736774442458,0.0289782056155512
2016-08-01,3.3455,3.3447,0.09205,0.0039000000000000003,0.003905707458341068,0.0048665263708824735
2016-08-02,3.3495,3.3379,0.09182499999999999,0.003905,0.003910722106998277,0.017938956360091796
2016-08-03,3.35,3.3357,0.092125,0.00398,0.003985944091279947,0.021313143631119358
2016-08-04,3.333,3.34,0.090075,0.004,0.004006004000999486,-0.004384389696956981
2016-08-05,3.332,3.3338,0.090075,0.0040100000000000005,0.004016034068585084,0.0018494185096116222
2016-08-08,3.3135,3.351,0.091025,0.004025,0.0040310793108704335,-0.04016331478196278
2016-08-09,3.3075,3.3822,0.090625,0.004079999999999999,0.004086246645914393,-0.08172388313828016
2016-08-10,3.3075,3.3916,0.08664999999999999,0.00413,0.004136400741448609,-0.09181648194640979
2016-08-11,3.307,3.385,0.08904999999999999,0.00406,0.004066185533774691,-0.08533001282267683
2016-08-12,3.315,3.38,0.089775,0.004035,0.0040411095663319685,-0.07099334559155446
2016-08-15,3.309,3.388,0.089825,0.004075,0.0040812313396974,-0.08634484029712275
2016-08-16,3.308,3.404,0.08800000000000001,0.004115,0.004121354315508752,-0.10444966424967606
2016-08-17,3.311,3.411,0.0888,0.004115,0.004121354315508752,-0.10855193104514294
2016-08-18,3.3045,3.4235,0.0898,0.004095,0.004101292677296087,-0.12839598486893833
2016-08-19,3.321,3.4263,0.0862,0.004115,0.004121354315508752,-0.1137420161441084
2016-08-22,3.351,3.4173,0.0874,0.0040999999999999995,0.004106308058666741,-0.07157894604459969
2016-08-23,3.362,3.4306,0.08602499999999999,0.004115,0.004121354315508752,-0.07381721076240821
2016-08-24,3.3525,3.3953,0.088675,0.004115,0.004121354315508752,-0.045559772822462485
2016-08-25,3.3485,3.3956,0.08435000000000001,0.004155,0.004161478493790671,-0.05040445064894139
2016-08-26,3.354,3.3997,0.08435000000000001,0.00416,0.0041664941006256395,-0.04874801001258111
2016-08-29,3.3795,3.4282,0.08627499999999999,0.00415,0.004156462905744451,-0.05169817012286493
2016-08-31,3.392,3.4323,0.0861,0.00416,0.0041664941006256395,-0.04217065301871259
2016-09-01,3.3945,3.4398,0.084325,0.004164999999999999,0.004171509726250466,-0.047689925298069924
2016-09-02,3.3842,3.4265,0.08439999999999999,0.004175,0.004181541033865699,-0.04449409840941543
2016-09-05,3.3975,3.4181,0.0842,0.004135,0.004141416254339392,-0.019847426506095167
2016-09-06,3.3625,3.4265,0.089825,0.00413,0.004136400741448609,-0.0688086387993625
2016-09-07,3.3635,3.4205,0.08605,0.004065,0.004071200783627216,-0.061202639963939265
2016-09-08,3.367,3.4225,0.084575,0.004065,0.004071200783627216,-0.05949058168695942
2016-09-09,3.3955,3.4055,0.084475,0.004065,0.004071200783627216,-0.007670479209400782
2016-09-12,3.399,3.376,0.0851,0.00406,0.004066185533774691,0.031709068414671915
2016-09-13,3.409,3.3925,0.0866,0.0040550000000000004,0.004061170302710471,0.023737829261713417
2016-09-14,3.3935,3.3955,0.085075,0.00406,0.004066185533774691,0.001702635143063791
2016-09-15,3.385,3.3965,0.08685000000000001,0.00406,0.004066185533774691,-0.009463330370598877
2016-09-16,3.3935,3.4055,0.0849,0.0040550000000000004,0.004061170302710471,-0.010016291589907467
2016-09-19,3.3885,3.429,0.0849,0.00415,0.004156462905744451,-0.04245011768487117
2016-09-20,3.389,3.4215,0.087325,0.004335,0.004342052177273015,-0.03327768150346455
2016-09-21,3.3685,3.423,0.084625,0.00434,0.004347068460542225,-0.058105140982463443
2016-09-22,3.344,3.439,0.08675000000000001,0.004505,0.004512616350301757,-0.10196809277989416
2016-09-23,3.357,3.4355,0.08725,0.00459,0.004597906583145406,-0.08412158832443861
2016-09-26,3.3685,3.444,0.088825,0.004655,0.004663132190540598,-0.08057967322604154
2016-09-27,3.3655,3.4415,0.08785,0.004935,0.004944140348448034,-0.08092869634389876
2016-09-28,3.373,3.4265,0.08485,0.0051,0.005109762043329802,-0.05620882699558716
2016-09-29,3.396,3.4355,0.086925,0.005115,0.005124819576105111,-0.040310127102883064
2016-09-30,3.3835,3.436,0.085175,0.005155,0.0051649738239525345,-0.054874568574629246
2016-10-03,3.385,3.443,0.08185,0.00523,0.005240266281401729,-0.0608034733386803
2016-10-04,3.403,3.44,0.083325,0.005265,0.005275404209062584,-0.037282019733050786
2016-10-05,3.4025,3.4285,0.082425,0.00532,0.005330622813677355,-0.02481989645779159
2016-10-06,3.4085,3.4168,0.080775,0.005520000000000001,0.0055314369159142895,-0.0042034608203481705
2016-10-07,3.4037,3.4175,0.08227499999999999,0.005600000000000001,0.005611770979842001,-0.01053291022247238
2016-10-10,3.3945,3.4108,0.082525,0.00575,0.005762410323605582,-0.013326111921973971
2016-10-11,3.403,3.395,0.0819,0.00579,0.005802583673424122,0.015316464476238023
2016-10-12,3.401,3.3985,0.0834,0.00582,0.005832714475567213,0.00879561905944315
2016-10-13,3.4055,3.387,0.082675,0.006115000000000001,0.006129036756060469,0.028291947215316027
2016-10-14,3.402,3.403,0.08192500000000001,0.00619,0.0062043833667762005,0.005022178314888492
2016-10-17,3.3978,3.3985,0.08255000000000001,0.0063,0.006314899384091577,0.005486059811536492
2016-10-18,3.3825,3.4,0.08405,0.00637,0.006385232498610005,-0.014175043428015899
2016-10-19,3.382,3.398,0.07605,0.00638,0.0063952803873517095,-0.012426321390068273
2016-10-20,3.3753,3.4225,0.07585,0.00638,0.0063952803873517095,-0.04798392451153366
2016-10-21,3.36,3.4125,0.07595,0.00636,0.006375184685107227,-0.05414102584632574
2016-10-24,3.364,3.42,0.075775,0.006375,0.006390256433575825,-0.057923983313546645
2016-10-25,3.352,3.4075,0.076975,0.00637,0.006385232498610005,-0.057596615387007666
2016-10-26,3.369,3.39,0.0761,0.00637,0.006385232498610005,-0.018320986874513223
2016-10-27,3.3625,3.406,0.0795,0.0063549999999999995,0.006370160806570491,-0.04406503086583369
2016-10-28,3.365,3.422,0.08157500000000001,0.00636,0.006375184685107227,-0.05902047682484335
2016-10-31,3.3635,3.442,0.080375,0.00637,0.006385232498610005,-0.08233003105772219
2016-11-02,3.389,3.471,0.08155,0.00633,0.006345041696030229,-0.08543467420248618
2016-11-03,3.379,3.466,0.0815,0.0064800000000000005,0.006495763412999178,-0.09081872058028351
2016-11-04,3.3885,3.448,0.081875,0.00653,0.0065460077474193135,-0.061153564060300813
2016-11-07,3.373,3.446,0.082175,0.0064600000000000005,0.0064756662059359815,-0.07613704823834877
2016-11-08,3.3555,3.4665,0.0814,0.00656,0.006576155251010407,-0.11628791797524163
2016-11-09,3.376,3.4665,0.08220000000000001,0.00655,0.0065661060079005296,-0.09450254080534704
2016-11-10,3.403,3.4675,0.08245,0.006540000000000001,0.006556056840037794,-0.06627307160058715
2016-11-11,3.408,3.4585,0.082125,0.006540000000000001,0.006556056840037794,-0.05095852838511972
2016-11-14,3.4375,3.4695,0.08205,0.006540000000000001,0.006556056840037794,-0.030068136812569923
2016-11-15,3.4185,3.464,0.0808,0.006535,0.00655103228432341,-0.045300704383819945
2016-11-16,3.405,3.464,0.074875,0.0065249999999999996,0.006540983229327724,-0.06030180137902985
2016-11-21,3.419,3.453,0.07792500000000001,0.0065249999999999996,0.006540983229327724,-0.03252098784383306
2016-11-22,3.419,3.463,0.07782499999999999,0.006545,0.006561081414563574,-0.04362861931461415
2016-11-23,3.424,3.4595,0.07844999999999999,0.006540000000000001,0.006556056840037794,-0.03412783446232226
2016-11-24,3.4125,3.464,0.07505,0.006540000000000001,0.006556056840037794,-0.05198093046477936
2016-11-25,3.4225,3.454,0.07615,0.00656,0.006576155251010407,-0.029643917514696083
2016-11-28,3.4167,3.444,0.074875,0.00656,0.006576155251010407,-0.024962188511873262
2016-11-29,3.4175,3.4465,0.07525,0.006555,0.006571130620049326,-0.02688216573432023
2016-11-30,3.4135,3.4455,0.075475,0.00656,0.006576155251010407,-0.030300325247060722
2016-12-01,3.4155,3.4327,0.0759,0.00657,0.006586204569364984,-0.013437206844029825
2016-12-02,3.418,3.4265,0.07519999999999999,0.00657,0.006586204569364984,-0.0033647057608312547
2016-12-05,3.4185,3.4415,0.0755,0.00659,0.006606303431816007,-0.020034273115413503
2016-12-06,3.4135,3.441,0.07595,0.00659,0.006606303431816007,-0.025188634821491585
2016-12-07,3.4035,3.4475,0.074575,0.00658,0.006596253962966703,-0.043816532985135326
2016-12-09,3.4065,3.44,0.077025,0.006595,0.006611328194457977,-0.0320306267392132
2016-12-12,3.401,3.431,0.0796,0.00655,0.0065661060079005296,-0.028179719643998236
2016-12-13,3.395,3.4329,0.07635,0.00658,0.006596253962966703,-0.03712521550008652
2016-12-14,3.388,3.424,0.07644999999999999,0.00658,0.006596253962966703,-0.03507425817509402
2016-12-15,3.403,3.4275,0.076225,0.00657,0.006586204569364984,-0.021887257981519803
2016-12-16,3.403,3.4155,0.08042500000000001,0.00657,0.006586204569364984,-0.008068660588458565
2016-12-19,3.407,3.3965,0.083225,0.00657,0.006586204569364984,0.019091155834420448
2016-12-20,3.4005,3.4,0.082425,0.00657,0.006586204569364984,0.007178444726667621
2016-12-21,3.3915,3.396,0.08195000000000001,0.00657,0.006586204569364984,0.0012615371774347128
2016-12-22,3.394,3.407,0.08012499999999999,0.00657,0.006586204569364984,-0.008689305040026407
2016-12-23,3.38,3.4341,0.08224999999999999,0.00656,0.006576155251010407,-0.055370097522025374
2016-12-26,3.3875,3.4225,0.077625,0.0066,0.00661635297591201,-0.033932727491550074
2016-12-27,3.376,3.404,0.0801,0.0066549999999999995,0.006671626813503639,-0.026043917220521573
2016-12-28,3.355,3.4152,0.081,0.006670000000000001,0.006686701891541302,-0.06243828979947752
2016-12-29,3.36,3.429,0.07997499999999999,0.006690000000000001,0.0067068022589686915,-0.07190983124099481
2016-12-30,3.356,3.4275,0.07905000000000001,0.006750000000000001,0.006767105167288845,-0.07464799166674585
2017-01-02,3.369,3.42,0.0808,0.006750000000000001,0.006767105167288845,-0.051955688294158864
2017-01-03,3.3944,3.401,0.080625,0.006835,0.006852538924914775,-0.0009403550744176981
2017-01-04,3.3845,3.4025,0.08065,0.006889999999999999,0.006907822488976478,-0.014230780931257514
2017-01-05,3.365,3.4075,0.0805,0.007085,0.007103846197176633,-0.0422082965688888
2017-01-06,3.3775,3.3793,0.0785,0.00741,0.007430615978591071,0.00528587976807815
2017-01-09,3.385,3.3753,0.082525,0.00758,0.0076015733828649346,0.019234255459223748
2017-01-10,3.3895,3.361,0.082375,0.00787,0.007893256817697258,0.04251675302667657
2017-01-11,3.381,3.334,0.083075,0.008025,0.008049182551514322,0.06610510480496412
2017-01-12,3.362,3.3265,0.08282500000000001,0.008199999999999999,0.00822524947816139,0.05195774337646886
2017-01-13,3.363,3.323,0.07985,0.00826,0.008285620590682052,0.05771747066544042
2017-01-16,3.37,3.3272,0.078625,0.00855,0.008577452522523066,0.061483454207551747
2017-01-17,3.344,3.335,0.0794,0.00862,0.00864790420306183,0.019580011113260687
2017-01-18,3.339,3.324,0.080225,0.00874,0.008768687099520056,0.027101134042069486
2017-01-19,3.316,3.3335,0.081125,0.00886,0.00888948084322494,-0.012129893662822577
2017-01-20,3.2945,3.3035,0.081625,0.00895,0.00898008326989963,-0.0019704584587232343
2017-01-23,3.284,3.302,0.081825,0.00897,0.00900021797118078,-0.012821750147272049
2017-01-24,3.2845,3.28,0.08387499999999999,0.00899,0.009020352973808654,0.014569065587336949
2017-01-25,3.295,3.2905,0.07675,0.00899,0.009020352973808654,0.014551323308053199
2017-01-26,3.3015,3.3255,0.07752500000000001,0.00898,0.009010285434826626,-0.01980385300335441
2017-01-27,3.292,3.328,0.076075,0.008995,0.009025386771551513,-0.0339310390716121
2017-01-30,3.2925,3.3175,0.0819,0.00899,0.009020352973808654,-0.021052650481891422
2017-01-31,3.2715,3.301,0.077875,0.00898,0.009010285434826626,-0.026577916787983158
2017-02-01,3.2705,3.285,0.0781,0.008985,0.009015319194900506,-0.00868225985203197
2017-02-02,3.2485,3.2975,0.07865,0.00898,0.009010285434826626,-0.049640630345892944
2017-02-03,3.26,3.2895,0.0786,0.00899,0.009020352973808654,-0.0266909448735394
2017-02-06,3.288,3.2755,0.07855000000000001,0.00898,0.009010285434826626,0.02450106377051764
2017-02-07,3.296,3.2865,0.07844999999999999,0.00899,0.009020352973808654,0.020737786477108333
2017-02-08,3.2855,3.303,0.077875,0.008985,0.009015319194900506,-0.012199250780782323
2017-02-09,3.268,3.2855,0.07815,0.009015,0.009045522150867402,-0.012281780623314309
2017-02-10,3.254,3.279,0.07825,0.009000000000000001,0.009030420588129529,-0.02139194214861906
2017-02-13,3.261,3.2755,0.073475,0.009000000000000001,0.009030420588129529,-0.008718411665460613
2017-02-14,3.2582,3.2785,0.0757,0.008995,0.009025386771551513,-0.015734418947777606
2017-02-15,3.2457,3.284,0.07545,0.00899,0.009020352973808654,-0.037233800590474764
2017-02-16,3.249,3.2842,0.075,0.00899,0.009020352973808654,-0.03354778704558592
2017-02-17,3.264,3.2945,0.076325,0.008985,0.009015319194900506,-0.02783425865551703
2017-02-20,3.247,3.2915,0.07707499999999999,0.00899,0.009020352973808654,-0.044449501751479104
2017-02-21,3.247,3.3195,0.07717500000000001,0.00898,0.009010285434826626,-0.07629338058577462
2017-02-22,3.2455,3.3155,0.07355,0.00898,0.009010285434826626,-0.07354161102838763
2017-02-23,3.245,3.3285,0.07325,0.00897,0.00900021797118078,-0.0885017914133659
2017-02-24,3.2535,3.3115,0.07385,0.008975,0.009005251693587013,-0.059848954337760496
2017-02-27,3.252,3.328,0.0746,0.008975,0.009005251693587013,-0.08005406676217652
