iter	CrossEntropy
2925	0.5048967758
2926	0.5048938158
2927	0.5048909356
2928	0.5048889433
2929	0.5048862764
2930	0.5048843705
2931	0.5048805937
2932	0.504876649
2933	0.5048738719
2934	0.5048723696
2935	0.5048693108
2936	0.5048653728
2937	0.5048602597
2938	0.5048558044
2939	0.5048525334
2940	0.5048483595
2941	0.5048416928
2942	0.5048341612
2943	0.5048324189
2944	0.5048285339
2945	0.5048232513
2946	0.5048196897
2947	0.5048161135
2948	0.5048134251
2949	0.5048058594
2950	0.504801902
2951	0.5047983609
2952	0.5047922458
2953	0.5047868594
2954	0.5047842827
2955	0.5047788433
2956	0.5047756468
2957	0.504772966
2958	0.5047674184
2959	0.504763675
2960	0.5047575563
2961	0.5047558528
2962	0.5047520131
2963	0.5047479194
2964	0.5047416117
2965	0.5047377994
2966	0.5047320605
2967	0.5047292092
2968	0.504725876
2969	0.5047223534
2970	0.5047193843
2971	0.5047154282
2972	0.5047112358
2973	0.5047087114
2974	0.5047023219
2975	0.5046994533
2976	0.5046960786
2977	0.5046907422
2978	0.5046888807
2979	0.5046860837
2980	0.5046812281
2981	0.5046769238
2982	0.5046709335
2983	0.5046682422
2984	0.5046648589
2985	0.5046608273
2986	0.5046590538
2987	0.5046567625
2988	0.5046529633
2989	0.5046491029
2990	0.5046469159
2991	0.5046436108
2992	0.5046394289
2993	0.5046351725
2994	0.5046334382
2995	0.5046298257
2996	0.5046260028
2997	0.5046212024
2998	0.5046181772
2999	0.5046143566
3000	0.5046079035
3001	0.5046066193
3002	0.5046022292
3003	0.504597923
3004	0.5045936085
3005	0.5045898198
3006	0.5045868663
3007	0.5045832923
3008	0.5045791239
3009	0.5045721459
3010	0.5045695491
3011	0.5045651529
3012	0.5045604317
3013	0.5045551559
3014	0.5045526265
3015	0.504551221
3016	0.5045467215
3017	0.5045402663
3018	0.5045363667
3019	0.5045297507
3020	0.5045264941
3021	0.5045248962
3022	0.504521876
3023	0.5045182908
3024	0.50451582
3025	0.5045123897
3026	0.5045086777
3027	0.5045060764
3028	0.5044998094
3029	0.5044943638
3030	0.5044919884
3031	0.5044897708
3032	0.5044861632
3033	0.5044826968
3034	0.5044796501
3035	0.5044759684
3036	0.504472934
3037	0.5044700112
3038	0.5044675722
3039	0.5044624287
3040	0.5044594377
3041	0.5044563056
3042	0.5044520952
3043	0.5044452945
3044	0.5044405625
3045	0.5044380566
3046	0.504429042
3047	0.5044240492
3048	0.5044209756
3049	0.5044179212
3050	0.504414534
3051	0.504411264
3052	0.5044072775
3053	0.5044039644
3054	0.504400479
3055	0.5043977541
3056	0.5043925277
3057	0.5043881842
3058	0.5043838495
3059	0.5043775305
3060	0.5043735515
3061	0.5043680975
3062	0.5043640251
3063	0.5043596279
3064	0.5043556382
3065	0.5043527051
3066	0.5043491323
3067	0.5043444691
3068	0.5043408145
3069	0.5043365676
3070	0.5043322761
3071	0.5043280522
3072	0.504323484
3073	0.5043203367
3074	0.5043179118
3075	0.5043153986
3076	0.5043109729
3077	0.5043058707
3078	0.5043027523
3079	0.5042978392
3080	0.5042935368
3081	0.5042888657
3082	0.5042854708
3083	0.5042810249
3084	0.5042732112
3085	0.5042685284
3086	0.5042641214
3087	0.5042604933
3088	0.5042554821
3089	0.5042522524
3090	0.5042495331
3091	0.5042460128
3092	0.5042400052
3093	0.5042364539
3094	0.5042329699
3095	0.5042290927
3096	0.5042265387
3097	0.5042229869
3098	0.5042172626
3099	0.5042130655
3100	0.50421014
3101	0.5042077125
3102	0.5042053237
3103	0.5042021499
3104	0.5041985208
3105	0.5041959395
3106	0.5041922674
3107	0.5041882021
3108	0.5041854702
3109	0.504182312
3110	0.5041796782
3111	0.5041771583
3112	0.5041763091
3113	0.504172992
3114	0.5041697808
3115	0.5041664644
3116	0.5041632135
3117	0.5041600478
3118	0.5041562013
3119	0.5041535623
3120	0.5041481205
3121	0.5041444219
3122	0.5041420481
3123	0.5041366185
3124	0.5041318594
3125	0.5041290149
3126	0.5041253941
3127	0.5041226865
3128	0.5041176253
3129	0.5041144952
3130	0.5041115069
3131	0.5041077698
3132	0.5041047832
3133	0.5041018514
3134	0.5040995989
3135	0.5040969641
3136	0.5040952823
3137	0.5040934425
3138	0.5040888386
3139	0.5040832522
3140	0.5040751667
3141	0.5040708924
3142	0.5040674684
3143	0.5040650631
3144	0.5040619193
3145	0.5040574842
3146	0.5040547537
3147	0.5040510782
3148	0.5040476614
3149	0.5040440005
3150	0.504039829
3151	0.5040375142
3152	0.5040349116
3153	0.5040302287
3154	0.5040268842
3155	0.5040228295
3156	0.504019995
3157	0.504016723
3158	0.5040143417
3159	0.504012368
3160	0.5040071811
3161	0.5040044973
3162	0.5040017329
3163	0.5039999457
3164	0.5039950146
3165	0.5039920904
3166	0.5039900977
3167	0.5039865471
3168	0.5039834835
3169	0.5039798151
3170	0.5039752956
3171	0.5039708193
3172	0.5039626963
3173	0.5039606206
3174	0.5039568549
3175	0.5039522638
3176	0.503949511
3177	0.5039479513
3178	0.503944545
3179	0.5039408813
3180	0.5039362274
3181	0.5039273965
3182	0.5039240042
3183	0.5039199083
3184	0.5039161952
3185	0.5039141059
3186	0.5039111673
3187	0.5039067353
3188	0.5039046166
3189	0.5039020958
3190	0.5039003028
3191	0.5038975057
3192	0.5038940018
3193	0.5038896932
3194	0.5038836036
3195	0.5038799364
3196	0.503877391
3197	0.5038741941
3198	0.5038708885
3199	0.5038668299
3200	0.5038631927
3201	0.5038584172
3202	0.5038501659
3203	0.5038460192
3204	0.5038423315
3205	0.5038392178
3206	0.5038366527
3207	0.503834391
3208	0.5038317129
3209	0.5038287947
3210	0.503826004
3211	0.5038234871
3212	0.5038206686
3213	0.5038166101
3214	0.5038126401
3215	0.5038090244
3216	0.5038046083
3217	0.503801574
3218	0.5037971228
3219	0.5037926458
3220	0.5037893197
3221	0.5037839266
3222	0.5037784225
3223	0.5037743689
3224	0.5037722662
3225	0.503769614
3226	0.5037655474
3227	0.5037602306
3228	0.503757031
3229	0.5037544274
3230	0.5037517073
3231	0.5037494508
3232	0.5037423579
3233	0.5037377621
3234	0.5037358937
3235	0.5037323146
3236	0.5037283061
3237	0.503724281
3238	0.5037195115
3239	0.503716351
3240	0.503712165
3241	0.5037089257
3242	0.5037041391
3243	0.5037006423
3244	0.5036965776
3245	0.5036909902
3246	0.5036853355
3247	0.5036828758
3248	0.503679109
3249	0.5036717057
3250	0.5036680781
3251	0.5036628162
3252	0.5036604403
3253	0.5036567537
3254	0.5036540511
3255	0.5036482472
3256	0.503644829
3257	0.5036367161
3258	0.5036340258
3259	0.5036300568
3260	0.5036278054
3261	0.5036245238
3262	0.5036215787
3263	0.503617597
3264	0.5036153745
3265	0.5036123943
3266	0.5036086217
3267	0.5036048418
3268	0.5036010987
3269	0.5035965857
3270	0.5035922692
3271	0.5035865327
3272	0.5035833327
3273	0.5035800921
3274	0.5035784596
3275	0.5035741175
3276	0.5035710314
3277	0.5035686498
3278	0.5035661728
3279	0.5035627318
3280	0.5035600343
3281	0.5035549525
3282	0.5035511066
3283	0.5035458022
3284	0.5035419739
3285	0.5035383066
3286	0.5035316191
3287	0.5035296759
3288	0.503525991
3289	0.5035242807
3290	0.5035201139
3291	0.5035166614
3292	0.5035135571
3293	0.5035103764
3294	0.5035017859
3295	0.5034995546
3296	0.5034950363
3297	0.503490622
3298	0.5034853836
3299	0.5034811658
3300	0.5034780645
3301	0.5034751819
3302	0.5034713479
3303	0.503468128
3304	0.5034637389
3305	0.5034596658
3306	0.5034553752
3307	0.503453035
3308	0.5034495028
3309	0.5034462012
3310	0.5034431215
3311	0.5034385824
3312	0.503436412
3313	0.5034345628
3314	0.5034314647
3315	0.5034277162
3316	0.5034250091
3317	0.5034181304
3318	0.5034146678
3319	0.5034120428
3320	0.5034092034
3321	0.5034053199
3322	0.5034021422
3323	0.5033997694
3324	0.5033961436
3325	0.5033929689
3326	0.5033879143
3327	0.503384069
3328	0.5033803507
3329	0.5033755673
3330	0.5033740085
3331	0.5033712185
3332	0.5033631756
3333	0.5033590602
3334	0.5033563935
3335	0.5033511911
3336	0.5033479915
3337	0.5033442878
3338	0.5033392758
3339	0.5033353964
3340	0.5033324143
3341	0.5033293444
3342	0.5033258044
3343	0.5033226517
3344	0.5033195224
3345	0.5033150826
3346	0.5033124902
3347	0.5033086048
3348	0.5033051898
3349	0.5033038067
3350	0.5033000852
3351	0.5032970635
3352	0.503294012
3353	0.5032901744
3354	0.5032872431
3355	0.5032838564
3356	0.5032812056
3357	0.5032775636
3358	0.5032742529
3359	0.503269899
3360	0.5032672681
3361	0.5032632002
3362	0.5032585221
3363	0.503255039
3364	0.5032504914
3365	0.5032473351
3366	0.5032439338
3367	0.5032410147
3368	0.5032379145
3369	0.5032344231
3370	0.5032286683
3371	0.5032255252
3372	0.5032219471
3373	0.5032177483
3374	0.5032134437
3375	0.5032097778
3376	0.5032077072
3377	0.5032048762
3378	0.5032004494
3379	0.503196851
3380	0.5031927013
3381	0.5031886712
3382	0.5031875475
3383	0.5031839754
3384	0.5031805159
3385	0.5031761794
3386	0.5031728267
3387	0.5031693235
3388	0.5031668822
3389	0.5031635199
3390	0.5031599642
3391	0.5031562071
3392	0.5031521828
3393	0.5031472731
3394	0.5031435729
3395	0.5031402777
3396	0.5031360532
3397	0.5031326639
3398	0.503129639
3399	0.5031263873
3400	0.5031235078
3401	0.5031183349
3402	0.5031138232
3403	0.503110409
3404	0.5031073686
3405	0.503105289
3406	0.5031015019
3407	0.5031000675
3408	0.5030946189
3409	0.5030917447
3410	0.5030879251
3411	0.5030836586
3412	0.5030809722
3413	0.5030776212
3414	0.5030726766
3415	0.5030661114
3416	0.5030628877
3417	0.5030590509
3418	0.5030533259
3419	0.5030506373
3420	0.5030471084
3421	0.5030442613
3422	0.5030428032
3423	0.5030396958
3424	0.5030382474
3425	0.5030346882
3426	0.5030330662
3427	0.5030304343
3428	0.5030275555
3429	0.5030226354
3430	0.5030181737
3431	0.5030140344
3432	0.5030113385
3433	0.5030082615
3434	0.5030017221
3435	0.5029991867
3436	0.5029967427
3437	0.5029940393
3438	0.5029917452
3439	0.5029879422
3440	0.5029853399
3441	0.5029800113
3442	0.5029772006
3443	0.5029740506
3444	0.502967989
3445	0.5029664603
3446	0.5029641025
3447	0.5029607674
3448	0.5029584136
3449	0.5029554475
3450	0.5029524811
3451	0.5029500457
3452	0.5029477514
3453	0.502945878
3454	0.5029419769
3455	0.5029366963
3456	0.5029338031
3457	0.5029303718
3458	0.5029281771
3459	0.5029255441
3460	0.5029236648
3461	0.5029185354
3462	0.5029168842
3463	0.5029149848
3464	0.5029108998
3465	0.5029084851
3466	0.5029048241
3467	0.5029027665
3468	0.5028993441
3469	0.5028949305
3470	0.5028930284
3471	0.5028894527
3472	0.502887386
3473	0.502883529
3474	0.502879657
3475	0.5028752942
3476	0.5028712301
3477	0.5028661492
3478	0.5028643131
3479	0.5028609061
3480	0.5028583498
3481	0.5028555794
3482	0.5028511375
3483	0.5028477451
3484	0.5028448987
3485	0.5028411708
3486	0.5028386168
3487	0.5028334273
3488	0.5028296294
3489	0.5028232632
3490	0.5028212222
3491	0.5028174523
3492	0.5028130884
3493	0.5028106915
3494	0.5028088564
3495	0.5028070894
3496	0.5028037269
3497	0.5027982788
3498	0.5027925136
3499	0.5027881879
3500	0.5027853001
3501	0.5027814416
3502	0.5027789813
3503	0.5027777817
3504	0.5027736799
3505	0.5027696522
3506	0.5027677241
3507	0.5027651936
3508	0.5027627494
3509	0.5027612038
3510	0.5027580292
3511	0.502755085
3512	0.5027520856
3513	0.5027485849
3514	0.5027439809
3515	0.5027399726
3516	0.5027381564
3517	0.5027359895
3518	0.5027326179
3519	0.5027301132
3520	0.5027272101
3521	0.5027229723
3522	0.502720042
3523	0.5027177946
3524	0.502713664
3525	0.5027112588
3526	0.5027092811
3527	0.50270718
3528	0.5027038232
3529	0.5026994475
3530	0.5026969571
3531	0.5026936233
3532	0.5026906031
3533	0.502689179
3534	0.5026866658
3535	0.5026837352
3536	0.5026800413
3537	0.5026781187
3538	0.5026726726
3539	0.5026710503
3540	0.502668485
3541	0.5026638814
3542	0.5026597631
3543	0.5026566316
3544	0.5026532268
3545	0.5026489748
3546	0.5026453758
3547	0.5026418683
3548	0.5026376814
3549	0.5026320661
3550	0.5026266601
3551	0.5026240583
3552	0.5026208778
3553	0.5026181378
3554	0.502612804
3555	0.5026093397
3556	0.5026060906
3557	0.5025997924
3558	0.5025976521
3559	0.5025942197
3560	0.502590792
3561	0.5025870221
3562	0.5025843462
3563	0.5025818767
3564	0.5025786416
3565	0.5025740405
3566	0.5025707087
3567	0.5025680329
3568	0.5025647139
3569	0.5025606806
3570	0.5025582598
3571	0.5025513425
3572	0.502545826
3573	0.5025437797
3574	0.5025386707
3575	0.5025350302
3576	0.5025315324
3577	0.5025288731
3578	0.5025256092
3579	0.502521821
3580	0.5025183211
3581	0.5025149418
3582	0.5025104681
3583	0.5025076923
3584	0.5025042551
3585	0.5025004666
3586	0.5024970126
3587	0.5024942586
3588	0.5024901169
3589	0.5024867651
3590	0.5024838816
3591	0.5024799513
3592	0.5024734418
3593	0.5024707376
3594	0.5024682681
3595	0.502465149
3596	0.5024621618
3597	0.5024588271
3598	0.5024554212
3599	0.5024539525
3600	0.5024481486
3601	0.5024464791
3602	0.5024433002
3603	0.5024405745
3604	0.5024384675
3605	0.5024345691
3606	0.5024304553
3607	0.5024272665
3608	0.5024228591
3609	0.5024200724
3610	0.5024172106
3611	0.5024124206
3612	0.502405925
3613	0.5024015945
3614	0.5023973106
3615	0.5023936685
3616	0.5023912983
3617	0.502388696
3618	0.5023851167
3619	0.5023800487
3620	0.5023761149
3621	0.5023737397
3622	0.502372327
3623	0.5023690381
3624	0.5023661149
3625	0.5023636218
3626	0.5023593333
3627	0.5023568086
3628	0.5023545637
3629	0.502353057
3630	0.5023513628
3631	0.5023501106
3632	0.5023411531
3633	0.5023355455
3634	0.5023319491
3635	0.5023291538
3636	0.5023258663
3637	0.5023229662
3638	0.5023199452
3639	0.5023169883
3640	0.5023127103
3641	0.5023095621
3642	0.5023059654
3643	0.5023030413
3644	0.502299145
3645	0.5022962959
3646	0.5022931765
3647	0.5022901327
3648	0.5022872901
3649	0.5022826299
3650	0.5022810969
3651	0.5022773436
3652	0.5022763498
3653	0.5022731596
3654	0.5022674088
3655	0.5022652313
3656	0.5022624319
3657	0.5022597386
3658	0.5022560394
3659	0.5022515378
3660	0.5022463053
3661	0.5022419489
3662	0.5022388184
3663	0.5022368361
3664	0.5022336474
3665	0.5022288066
3666	0.5022253247
3667	0.5022228345
3668	0.5022204495
3669	0.5022141976
3670	0.5022106295
3671	0.5022048711
3672	0.5022016725
3673	0.5021979129
3674	0.5021935333
3675	0.5021886289
3676	0.5021853012
3677	0.5021825329
3678	0.5021794215
3679	0.5021760426
3680	0.5021714136
3681	0.5021688177
3682	0.502165043
3683	0.5021619199
3684	0.502158679
3685	0.5021554255
3686	0.5021518725
3687	0.5021487747
3688	0.5021450765
3689	0.5021414526
3690	0.5021382403
3691	0.5021332051
3692	0.502129407
3693	0.502127136
3694	0.5021249421
3695	0.5021216539
3696	0.502117588
3697	0.5021139435
3698	0.5021111568
3699	0.502106549
3700	0.5021028251
3701	0.5020999847
3702	0.5020977771
3703	0.5020943247
3704	0.5020922718
3705	0.502088721
3706	0.5020847875
3707	0.5020807398
3708	0.5020767715
3709	0.5020713404
3710	0.5020689809
3711	0.5020668939
3712	0.5020628238
3713	0.5020595727
3714	0.5020559036
3715	0.5020519979
3716	0.5020488167
3717	0.5020469796
3718	0.5020437245
3719	0.5020392961
3720	0.5020358451
3721	0.5020316648
3722	0.5020284271
3723	0.5020250896
3724	0.5020220511
3725	0.5020199754
3726	0.5020164503
3727	0.5020135373
3728	0.5020096512
3729	0.5020052991
3730	0.5020014735
3731	0.5019997509
3732	0.5019959328
3733	0.5019927538
3734	0.5019891111
3735	0.5019832856
3736	0.5019803054
3737	0.5019773329
3738	0.5019725122
3739	0.5019683728
3740	0.5019623946
3741	0.5019574048
3742	0.5019547603
3743	0.5019511623
3744	0.501946741
3745	0.5019431364
3746	0.501940711
3747	0.5019370058
3748	0.5019344668
3749	0.5019304002
3750	0.5019280985
3751	0.5019242658
3752	0.5019192271
3753	0.5019164678
3754	0.5019117654
3755	0.5019093475
3756	0.5019048889
3757	0.5019017213
3758	0.5018973864
3759	0.5018917078
3760	0.501887584
3761	0.5018850602
3762	0.5018803544
3763	0.5018778866
3764	0.5018738376
3765	0.5018708513
3766	0.5018657437
3767	0.501863943
3768	0.5018614651
3769	0.5018599431
3770	0.501858685
3771	0.5018547759
3772	0.5018516364
3773	0.501849931
3774	0.5018467037
3775	0.5018419805
3776	0.50183729
3777	0.5018343718
3778	0.5018310222
3779	0.5018284275
3780	0.5018254364
3781	0.5018231466
3782	0.5018196517
3783	0.5018168375
3784	0.5018133033
3785	0.5018096117
3786	0.5018063882
3787	0.5018037234
3788	0.5018002377
3789	0.5017982151
3790	0.5017941784
3791	0.5017914403
3792	0.5017873547
3793	0.5017844296
3794	0.5017829912
3795	0.501779391
3796	0.5017747344
3797	0.5017728022
3798	0.5017697332
3799	0.5017620545
3800	0.5017580602
3801	0.501753944
3802	0.5017509936
3803	0.5017482615
3804	0.5017419338
3805	0.501737766
3806	0.5017340796
3807	0.5017314758
3808	0.5017285722
3809	0.5017252385
3810	0.5017223573
3811	0.5017191748
3812	0.5017170782
3813	0.5017123673
3814	0.5017097925
3815	0.5017064827
3816	0.5017043468
3817	0.5017012617
3818	0.5016972756
3819	0.501693622
3820	0.5016912915
3821	0.5016901059
3822	0.5016870188
3823	0.5016830635
3824	0.5016797071
3825	0.5016754673
3826	0.5016726036
3827	0.5016713164
3828	0.5016675214
3829	0.501663989
3830	0.5016596231
3831	0.5016552537
3832	0.5016514724
3833	0.5016488372
3834	0.5016462235
3835	0.5016430912
3836	0.5016403857
3837	0.5016375525
3838	0.5016339927
3839	0.5016317888
3840	0.5016296291
3841	0.5016258836
3842	0.5016217862
3843	0.5016181472
3844	0.5016148402
3845	0.5016122897
3846	0.5016086797
3847	0.5016050905
3848	0.5016011222
3849	0.5015973627
3850	0.5015937573
3851	0.5015904755
3852	0.5015878594
3853	0.5015846446
3854	0.5015784275
3855	0.5015756225
3856	0.5015721063
3857	0.5015683184
3858	0.5015646677
3859	0.5015613
3860	0.5015587798
3861	0.5015552573
3862	0.5015526755
3863	0.5015469135
3864	0.5015416193
3865	0.5015379066
3866	0.5015331779
3867	0.5015299318
3868	0.5015273186
3869	0.5015239412
3870	0.5015196883
3871	0.5015163033
3872	0.501513877
3873	0.501510824
3874	0.5015068575
3875	0.501504469
3876	0.5015025924
3877	0.5014952676
3878	0.5014909473
3879	0.5014873602
3880	0.501486414
3881	0.5014845265
3882	0.5014816375
3883	0.5014769086
3884	0.5014732321
3885	0.5014700608
3886	0.5014666056
3887	0.5014636053
3888	0.5014607421
3889	0.5014571706
3890	0.5014541563
3891	0.5014483097
3892	0.501446798
3893	0.5014428804
3894	0.5014411534
3895	0.5014392782
3896	0.5014350903
3897	0.5014311973
3898	0.5014281106
3899	0.5014255444
3900	0.5014218017
3901	0.5014191728
3902	0.501417229
3903	0.5014156638
3904	0.5014124283
3905	0.5014087082
3906	0.5014054134
3907	0.5014027917
3908	0.5013974126
3909	0.5013940227
3910	0.50138845
3911	0.5013852307
3912	0.5013819221
3913	0.501379253
3914	0.5013767845
3915	0.5013722692
3916	0.5013694662
3917	0.5013667584
3918	0.5013631168
3919	0.5013606621
3920	0.5013572418
3921	0.5013541666
3922	0.5013507277
3923	0.5013445284
3924	0.5013408653
3925	0.5013380021
3926	0.5013359493
3927	0.5013335831
3928	0.5013315021
3929	0.5013293287
3930	0.5013271417
3931	0.5013262182
3932	0.5013244753
3933	0.5013204683
3934	0.5013179038
3935	0.5013146557
3936	0.5013127782
3937	0.5013096465
3938	0.5013070635
3939	0.5013048517
3940	0.5013012902
3941	0.5012975422
3942	0.501294077
3943	0.5012895518
3944	0.5012872506
3945	0.5012837153
3946	0.5012792185
3947	0.5012777466
3948	0.5012732538
3949	0.5012712321
3950	0.5012687627
3951	0.5012661063
3952	0.5012629249
3953	0.5012602239
3954	0.5012560136
3955	0.5012552184
3956	0.5012531005
3957	0.501251478
3958	0.5012489676
3959	0.5012455414
3960	0.5012433875
3961	0.5012407524
3962	0.5012375056
3963	0.5012354775
3964	0.501232289
3965	0.5012290758
3966	0.5012243333
3967	0.5012211143
3968	0.5012158251
3969	0.5012145063
3970	0.5012104804
3971	0.5012071295
3972	0.5012050137
3973	0.5012036354
3974	0.5011999734
3975	0.5011970062
3976	0.5011952927
3977	0.5011910745
3978	0.501187841
3979	0.5011842872
3980	0.5011825022
3981	0.5011780104
3982	0.5011722505
3983	0.5011689107
3984	0.5011655194
3985	0.5011640759
3986	0.5011593616
3987	0.5011558391
3988	0.5011524076
3989	0.5011503432
3990	0.5011465262
3991	0.5011449559
3992	0.5011394327
3993	0.5011361483
3994	0.5011342443
3995	0.5011313439
3996	0.5011298173
3997	0.5011253697
3998	0.5011209184
3999	0.5011189692
4000	0.5011171246
4001	0.5011147018
4002	0.5011122295
4003	0.501109999
4004	0.5011063592
4005	0.5011036163
4006	0.5011016158
4007	0.5010995984
4008	0.5010959629
4009	0.5010922023
4010	0.5010888966
4011	0.5010851651
4012	0.501082402
4013	0.5010781609
4014	0.5010748143
4015	0.5010723607
4016	0.5010697101
4017	0.5010673838
4018	0.5010644965
4019	0.5010619384
4020	0.5010607549
4021	0.5010537846
4022	0.5010510281
4023	0.5010468263
4024	0.5010423291
4025	0.5010386503
4026	0.5010371698
4027	0.5010347472
4028	0.5010315763
4029	0.50102842
4030	0.5010232681
4031	0.5010209161
4032	0.5010159403
4033	0.5010118214
4034	0.5010071342
4035	0.5010027331
4036	0.5009994147
4037	0.5009958007
4038	0.500993396
4039	0.5009894854
4040	0.5009880376
4041	0.500985894
4042	0.500982559
4043	0.5009784161
4044	0.5009758083
4045	0.500973983
4046	0.5009703718
4047	0.5009667177
4048	0.5009637681
4049	0.500959433
4050	0.5009565793
4051	0.5009533194
4052	0.5009504791
4053	0.500946098
4054	0.500943243
4055	0.5009400957
4056	0.5009370806
4057	0.5009327243
4058	0.5009293043
4059	0.5009258499
4060	0.5009230275
4061	0.5009191989
4062	0.500915961
4063	0.5009130361
4064	0.5009098127
4065	0.5009061932
4066	0.5009032328
4067	0.5009004725
4068	0.5008978646
4069	0.5008931089
4070	0.5008910075
4071	0.5008852542
4072	0.5008827412
4073	0.500881392
4074	0.500879032
4075	0.5008762299
4076	0.5008724533
4077	0.500869212
4078	0.5008656204
4079	0.5008642056
4080	0.5008625493
4081	0.5008576959
4082	0.5008547936
4083	0.5008519766
4084	0.5008480972
4085	0.5008457784
4086	0.5008427074
4087	0.5008393519
4088	0.5008350694
4089	0.500831687
4090	0.5008276099
4091	0.5008248981
4092	0.5008215185
4093	0.500816622
4094	0.5008137462
4095	0.5008101691
4096	0.50080644
4097	0.5008031356
4098	0.5007996864
4099	0.5007956753
4100	0.5007932929
4101	0.5007888315
4102	0.5007817407
4103	0.5007789376
4104	0.5007762717
4105	0.5007745439
4106	0.5007708022
4107	0.5007684154
4108	0.5007653463
4109	0.5007612959
4110	0.5007584025
4111	0.5007565339
4112	0.5007537355
4113	0.5007502065
4114	0.5007461762
4115	0.5007430919
4116	0.5007398382
4117	0.500737969
4118	0.5007348728
4119	0.5007320437
4120	0.500729027
4121	0.5007251403
4122	0.5007217481
4123	0.500718661
4124	0.5007145886
4125	0.5007115351
4126	0.5007092902
4127	0.5007067981
4128	0.5007029159
4129	0.5006993847
4130	0.5006972337
4131	0.5006948443
4132	0.500693654
4133	0.5006884933
4134	0.5006823445
4135	0.5006792992
4136	0.500674198
4137	0.500670709
4138	0.5006670659
4139	0.500663666
4140	0.5006603225
4141	0.5006572615
4142	0.500653849
4143	0.5006469243
4144	0.5006436573
4145	0.5006396862
4146	0.50063735
4147	0.500633307
4148	0.5006306409
4149	0.5006263758
4150	0.5006231929
4151	0.5006206828
4152	0.5006183765
4153	0.5006148269
4154	0.5006111689
4155	0.5006085913
4156	0.5006054473
4157	0.5006011084
4158	0.5005975606
4159	0.5005939079
4160	0.5005882977
4161	0.5005859293
4162	0.5005824436
4163	0.5005800912
4164	0.5005751705
4165	0.5005719801
4166	0.5005691763
4167	0.5005677209
4168	0.500566513
4169	0.5005631792
4170	0.5005590009
4171	0.5005556021
4172	0.5005523981
4173	0.5005489247
4174	0.5005468034
4175	0.5005447836
4176	0.5005409402
4177	0.5005367316
4178	0.5005340857
4179	0.5005292626
4180	0.5005266773
4181	0.5005231019
4182	0.5005178307
4183	0.5005128712
4184	0.5005073667
4185	0.5005010663
4186	0.5004984353
4187	0.5004956104
4188	0.500492037
4189	0.5004896696
4190	0.5004865873
4191	0.500485147
4192	0.5004820056
4193	0.5004788871
4194	0.500475405
4195	0.5004722688
4196	0.5004701679
4197	0.5004673137
4198	0.5004631105
4199	0.5004607812
4200	0.5004587898
4201	0.5004560464
4202	0.5004519392
4203	0.5004496989
4204	0.5004468072
4205	0.5004419698
4206	0.5004396233
4207	0.5004357878
4208	0.5004337271
4209	0.5004286864
4210	0.5004261927
4211	0.5004228321
4212	0.5004185521
4213	0.5004137309
4214	0.5004111601
4215	0.500406911
4216	0.500403536
4217	0.5003999184
4218	0.5003964873
4219	0.5003944145
4220	0.5003898001
4221	0.500388485
4222	0.5003854843
4223	0.5003830028
4224	0.5003748353
4225	0.500371059
4226	0.5003652507
4227	0.5003606621
4228	0.5003567469
4229	0.5003532286
4230	0.5003484259
4231	0.5003456638
4232	0.5003429617
4233	0.5003402039
4234	0.5003353907
4235	0.5003318588
4236	0.5003295516
4237	0.5003250972
4238	0.5003212519
4239	0.5003178946
4240	0.5003142413
4241	0.5003102663
4242	0.5003064542
4243	0.5003047886
4244	0.5003021441
4245	0.5002997885
4246	0.5002976323
4247	0.5002936735
4248	0.500290057
4249	0.5002858741
4250	0.5002829493
4251	0.5002798626
4252	0.5002768646
4253	0.5002726443
4254	0.5002692781
4255	0.5002627618
4256	0.5002609816
4257	0.5002570983
4258	0.500251268
4259	0.5002489178
4260	0.5002456409
4261	0.5002408432
4262	0.5002383294
4263	0.5002359392
4264	0.5002342434
4265	0.5002307936
4266	0.5002301044
4267	0.5002278527
4268	0.5002226909
4269	0.5002207266
4270	0.5002164265
4271	0.500213694
4272	0.5002105294
4273	0.5002065962
4274	0.5002014124
4275	0.5001979609
4276	0.5001945884
4277	0.5001933505
4278	0.5001891932
4279	0.500186767
4280	0.5001833136
4281	0.5001775176
4282	0.5001748502
4283	0.5001723506
4284	0.5001688299
4285	0.5001658597
4286	0.5001626996
4287	0.5001595036
4288	0.5001560408
4289	0.5001518938
4290	0.500146999
4291	0.5001441299
4292	0.5001422951
4293	0.500138337
4294	0.5001350098
4295	0.50013172
4296	0.5001280917
4297	0.50012463
4298	0.5001216635
4299	0.500118332
4300	0.500115661
4301	0.5001120558
4302	0.5001088902
4303	0.5001067182
4304	0.5001027143
4305	0.5000993882
4306	0.5000951745
4307	0.500092902
4308	0.5000870288
4309	0.5000849426
4310	0.5000820978
4311	0.5000782376
4312	0.5000761288
4313	0.5000722563
4314	0.5000697615
4315	0.5000678779
4316	0.5000650161
4317	0.5000610871
4318	0.5000584131
4319	0.5000539751
4320	0.5000521596
4321	0.5000498691
4322	0.5000469445
4323	0.50004471
4324	0.5000412042
4325	0.5000379592
4326	0.5000337928
4327	0.5000318128
4328	0.5000270946
4329	0.5000244202
4330	0.5000211542
4331	0.5000181119
4332	0.5000151696
4333	0.5000109921
4334	0.5000060214
4335	0.500002086
4336	0.4999997807
4337	0.4999973306
